gene,model,reaction_id,reaction_name,equation,gpr_rule,pathway_id,pathway_name,ec_number,kcat,molecular_weight,kcat_MW,source_file
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD11,5'-nucleotidase (IMP),h2o_c + imp_c -> ins_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD12,5'-nucleotidase (dIMP),dimp_c + h2o_c -> din_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD2,5'-nucleotidase (UMP),h2o_c + ump_c -> pi_c + uri_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD3,5'-nucleotidase (dCMP),dcmp_c + h2o_c -> dcyt_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD4,5'-nucleotidase (CMP),cmp_c + h2o_c -> cytd_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD5,5'-nucleotidase (dTMP),dtmp_c + h2o_c -> pi_c + thymd_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD6,5'-nucleotidase (dAMP),damp_c + h2o_c -> dad_2_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD7,5'-nucleotidase (AMP),amp_c + h2o_c -> adn_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD8,5'-nucleotidase (dGMP),dgmp_c + h2o_c -> dgsn_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0328,ecCGL1:iCW773_uniprot_modification_del_irreversible,NTD9,5'-nucleotidase (GMP),gmp_c + h2o_c -> gsn_c + pi_c,Cgl0328,enzyme_constrained_model,Enzyme-constrained model reactions,3.1.3.5,82.55666666666667,72286.71450000032,4111.460896455582,iCW773_uniprot_modification_del_irreversible.json
cgl0331,iCBG21FR,R_P5CR,Pyrroline-5-carboxylate reductase,,lcl_NC_006958_1_prot_WP_003855505_1_400,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0331,iCBG21FR,R_P5CRx,Pyrroline-5-carboxylate reductase(nadh),,lcl_NC_006958_1_prot_WP_003855505_1_400,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0331,iCW773,R_ALCD19,Alcohol dehydrogenase (glycerol),,cg0400 cg1423 cg2714,_2cb3c456_8043_4de5_bb05_664d4eb9474a,Alternate Carbon Metabolism,,,,,iCW773.omex
cgl0331,ecCGL1:iCW773_irr_enz_constraint,ALCD19_num1,alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c -> glyc_c + nad_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,1.1.1.1,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint,ALCD19_reverse_num1,ALCD19_reverse_num1,glyc_c + nad_c -> glyald_c + h_c + nadh_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_adj,ALCD19_num1,alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c -> glyc_c + nad_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,1.1.1.1,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint_adj.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_adj,ALCD19_reverse_num1,ALCD19_reverse_num1,glyc_c + nad_c -> glyald_c + h_c + nadh_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint_adj.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ALCD19_num1,alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c -> glyc_c + nad_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,1.1.1.1,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint_adj_PDH.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ALCD19_reverse_num1,ALCD19_reverse_num1,glyc_c + nad_c -> glyald_c + h_c + nadh_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,,292.8888888888889,37284.043600000055,28280.194372479447,iCW773_irr_enz_constraint_adj_PDH.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_irreversible,ALCD19_num1,alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c -> glyc_c + nad_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,1.1.1.1,292.8888888888889,37284.043600000055,28280.19437247945,iCW773_irr_enz_constraint_irreversible.json
cgl0331,ecCGL1:iCW773_irr_enz_constraint_irreversible,ALCD19_reverse_num1,ALCD19_reverse_num1,glyc_c + nad_c -> glyald_c + h_c + nadh_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,,292.8888888888889,37284.043600000055,28280.19437247945,iCW773_irr_enz_constraint_irreversible.json
cgl0331,ecCGL1:iCW773_uniprot_modification_del_irreversible,ALCD19_num1,alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c -> glyc_c + nad_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,1.1.1.1,292.8888888888889,37284.043600000055,28280.19437247945,iCW773_uniprot_modification_del_irreversible.json
cgl0331,ecCGL1:iCW773_uniprot_modification_del_irreversible,ALCD19_reverse_num1,ALCD19_reverse_num1,glyc_c + nad_c -> glyald_c + h_c + nadh_c,Cgl0331,enzyme_constrained_model,Enzyme-constrained model reactions,,292.8888888888889,37284.043600000055,28280.19437247945,iCW773_uniprot_modification_del_irreversible.json
cgl0332,iCW773,R_G1PTT,Glucose-1-phosphate thymidylyltransferase,,cg0401 cg0849,_2f1a7ecb_0ed8_40a3_a4c5_1ef326e05292,Cell Envelope Biosynthesis,,,,,iCW773.omex
cgl0332,ecCGL1:iCW773_irr_enz_constraint,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c + h_c -> dtdpglu_c + ppi_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.7.24,6.081253846153847,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint,G1PTT_reverse,G1PTT_reverse,dtdpglu_c + ppi_c -> dttp_c + g1p_c + h_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,,6.081253846153847,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_adj,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c + h_c -> dtdpglu_c + ppi_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.7.24,6.081253846153847,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_adj.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_adj,G1PTT_reverse,G1PTT_reverse,dtdpglu_c + ppi_c -> dttp_c + g1p_c + h_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,,6.081253846153847,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_adj.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c + h_c -> dtdpglu_c + ppi_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.7.24,6.081253846153849,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_adj_PDH.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,G1PTT_reverse,G1PTT_reverse,dtdpglu_c + ppi_c -> dttp_c + g1p_c + h_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,,6.081253846153849,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_adj_PDH.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_irreversible,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c + h_c -> dtdpglu_c + ppi_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.7.24,6.081253846153846,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_irreversible.json
cgl0332,ecCGL1:iCW773_irr_enz_constraint_irreversible,G1PTT_reverse,G1PTT_reverse,dtdpglu_c + ppi_c -> dttp_c + g1p_c + h_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,,6.081253846153846,30834.505299999986,710.0004891647752,iCW773_irr_enz_constraint_irreversible.json
cgl0332,ecCGL1:iCW773_uniprot_modification_del_irreversible,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c + h_c -> dtdpglu_c + ppi_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.7.24,6.081253846153846,30834.505299999986,710.0004891647752,iCW773_uniprot_modification_del_irreversible.json
cgl0332,ecCGL1:iCW773_uniprot_modification_del_irreversible,G1PTT_reverse,G1PTT_reverse,dtdpglu_c + ppi_c -> dttp_c + g1p_c + h_c,Cgl0332,enzyme_constrained_model,Enzyme-constrained model reactions,,6.081253846153846,30834.505299999986,710.0004891647752,iCW773_uniprot_modification_del_irreversible.json
cgl0333,iCW773,R_TDPDSH,R_TDPDSH,,cg0402,ddb2ad4a_6cb8_452c_afa4_5be114279faa,Cofactor and Prosthetic Group Biosynthesis,,,,,iCW773.omex
cgl0333,ecCGL1:iCW773_irr_enz_constraint,TDPDSH,"dTDP-4-dehydrorhamnose 3,5-epimerase",dtdp4d6dg_c -> dtdp4d6dm_c,Cgl0333,enzyme_constrained_model,Enzyme-constrained model reactions,5.1.3.13,123.199,49152.16180000011,9023.334554534262,iCW773_irr_enz_constraint.json
cgl0333,ecCGL1:iCW773_irr_enz_constraint_adj,TDPDSH,"dTDP-4-dehydrorhamnose 3,5-epimerase",dtdp4d6dg_c -> dtdp4d6dm_c,Cgl0333,enzyme_constrained_model,Enzyme-constrained model reactions,5.1.3.13,123.199,49152.16180000011,9023.334554534262,iCW773_irr_enz_constraint_adj.json
cgl0333,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,TDPDSH,"dTDP-4-dehydrorhamnose 3,5-epimerase",dtdp4d6dg_c -> dtdp4d6dm_c,Cgl0333,enzyme_constrained_model,Enzyme-constrained model reactions,5.1.3.13,123.199,49152.16180000011,9023.334554534262,iCW773_irr_enz_constraint_adj_PDH.json
cgl0333,ecCGL1:iCW773_irr_enz_constraint_irreversible,TDPDSH,"dTDP-4-dehydrorhamnose 3,5-epimerase",dtdp4d6dg_c -> dtdp4d6dm_c,Cgl0333,enzyme_constrained_model,Enzyme-constrained model reactions,5.1.3.13,123.199,49152.16180000011,9023.334554534262,iCW773_irr_enz_constraint_irreversible.json
cgl0333,ecCGL1:iCW773_uniprot_modification_del_irreversible,TDPDSH,"dTDP-4-dehydrorhamnose 3,5-epimerase",dtdp4d6dg_c -> dtdp4d6dm_c,Cgl0333,enzyme_constrained_model,Enzyme-constrained model reactions,5.1.3.13,123.199,49152.16180000011,9023.334554534262,iCW773_uniprot_modification_del_irreversible.json
cgl0334,iCBG21FR,R_PSP_L,Phosphoserine phosphatase (L-serine),,lcl_NC_006958_1_prot_WP_003855543_1_403 lcl_NC_006958_1_prot_WP_003856097_1_1504 lcl_NC_006958_1_prot_WP_003860289_1_2402,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0334,iCW773,R_TDPGDH,"DTDPglucose 4,6-dehydratase",,cg0391 cg0403 cg0417,_2f1a7ecb_0ed8_40a3_a4c5_1ef326e05292,Cell Envelope Biosynthesis,,,,,iCW773.omex
cgl0334,ecCGL1:iCW773_irr_enz_constraint,TDPGDH_num2,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0334,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,41964.41010000003,6796.730832634768,iCW773_irr_enz_constraint.json
cgl0334,ecCGL1:iCW773_irr_enz_constraint_adj,TDPGDH_num2,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0334,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,41964.41010000003,6796.730832634768,iCW773_irr_enz_constraint_adj.json
cgl0334,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,TDPGDH_num2,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0334,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,41964.41010000003,6796.730832634768,iCW773_irr_enz_constraint_adj_PDH.json
cgl0334,ecCGL1:iCW773_irr_enz_constraint_irreversible,TDPGDH_num2,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0334,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000001,41964.41010000003,6796.7308326347675,iCW773_irr_enz_constraint_irreversible.json
cgl0334,ecCGL1:iCW773_uniprot_modification_del_irreversible,TDPGDH_num2,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0334,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000001,41964.41010000003,6796.7308326347675,iCW773_uniprot_modification_del_irreversible.json
cgl0335,iCW773,R_NADH5,NADH dehydrogenase (ubiquinone-8 ),,cg0404,_5471f280_0cf6_41f1_a8c2_7f146e2fe1c4,Oxidative Phosphorylation,,,,,iCW773.omex
cgl0335,ecCGL1:iCW773_irr_enz_constraint,NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c -> nad_c + q8h2_c,Cgl0335,enzyme_constrained_model,Enzyme-constrained model reactions,1.6.5.3,186.91903703703704,21221.557499999995,31708.725117528887,iCW773_irr_enz_constraint.json
cgl0335,ecCGL1:iCW773_irr_enz_constraint_adj,NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c -> nad_c + q8h2_c,Cgl0335,enzyme_constrained_model,Enzyme-constrained model reactions,1.6.5.3,186.91903703703704,21221.557499999995,31708.725117528887,iCW773_irr_enz_constraint_adj.json
cgl0335,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c -> nad_c + q8h2_c,Cgl0335,enzyme_constrained_model,Enzyme-constrained model reactions,1.6.5.3,186.91903703703704,21221.557499999995,31708.725117528887,iCW773_irr_enz_constraint_adj_PDH.json
cgl0335,ecCGL1:iCW773_irr_enz_constraint_irreversible,NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c -> nad_c + q8h2_c,Cgl0335,enzyme_constrained_model,Enzyme-constrained model reactions,1.6.5.3,186.91903703703704,21221.557499999995,31708.725117528887,iCW773_irr_enz_constraint_irreversible.json
cgl0335,ecCGL1:iCW773_uniprot_modification_del_irreversible,NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c -> nad_c + q8h2_c,Cgl0335,enzyme_constrained_model,Enzyme-constrained model reactions,1.6.5.3,186.91903703703704,21221.557499999995,31708.725117528887,iCW773_uniprot_modification_del_irreversible.json
cgl0336,iCW773,R_FE3abcpp,Iron (III) transport via ABC system (periplasm to cytoplasm),,cg0052 cg0053 cg0405 cg0467 cg0468 cg0469,_6090fdc3_49f7_4459_bc49_0a53b0060c5d,Inorganic Ion Transport and Metabolism,,,,,iCW773.omex
cgl0336,ecCGL1:iCW773_irr_enz_constraint,FE3abcpp_num1,iron (III) transport via ABC system,atp_c + fe3_e + h2o_c -> adp_c + fe3_c + h_c + pi_c,Cgl0336 and Cgl0036 and Cgl0038,enzyme_constrained_model,Enzyme-constrained model reactions,,7398.8133918117555,95643.75400000003,278488.9456610236,iCW773_irr_enz_constraint.json
cgl0336,ecCGL1:iCW773_irr_enz_constraint_adj,FE3abcpp_num1,iron (III) transport via ABC system,atp_c + fe3_e + h2o_c -> adp_c + fe3_c + h_c + pi_c,Cgl0336 and Cgl0036 and Cgl0038,enzyme_constrained_model,Enzyme-constrained model reactions,,7398.8133918117555,95643.75400000003,278488.9456610236,iCW773_irr_enz_constraint_adj.json
cgl0336,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,FE3abcpp_num1,iron (III) transport via ABC system,atp_c + fe3_e + h2o_c -> adp_c + fe3_c + h_c + pi_c,Cgl0336 and Cgl0036 and Cgl0038,enzyme_constrained_model,Enzyme-constrained model reactions,,7398.8133918117555,95643.75400000003,278488.9456610236,iCW773_irr_enz_constraint_adj_PDH.json
cgl0336,ecCGL1:iCW773_irr_enz_constraint_irreversible,FE3abcpp_num1,iron (III) transport via ABC system,atp_c + fe3_e + h2o_c -> adp_c + fe3_c + h_c + pi_c,Cgl0336 and Cgl0036 and Cgl0038,enzyme_constrained_model,Enzyme-constrained model reactions,,7398.8133918117555,95643.75400000003,278488.9456610236,iCW773_irr_enz_constraint_irreversible.json
cgl0336,ecCGL1:iCW773_uniprot_modification_del_irreversible,FE3abcpp_num1,iron (III) transport via ABC system,atp_c + fe3_e + h2o_c -> adp_c + fe3_c + h_c + pi_c,Cgl0336 and Cgl0036 and Cgl0038,enzyme_constrained_model,Enzyme-constrained model reactions,,7398.8133918117555,95643.75400000003,278488.9456610236,iCW773_uniprot_modification_del_irreversible.json
cgl0340,iCBG21FR,R_DHSKDH,Dehydroshikimate dehydratase,,lcl_NC_006958_1_prot_WP_011013639_1_410,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0341,iCBG21FR,R_DHQTi,"3-dehydroquinate dehydratase, irreversible",,lcl_NC_006958_1_prot_WP_003860435_1_411,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0342,iCBG21FR,R_SHK3Dr,Shikimate dehydrogenase,,lcl_NC_006958_1_prot_WP_011013640_1_412 lcl_NC_006958_1_prot_WP_011014141_1_1099 lcl_NC_006958_1_prot_WP_011014493_1_1584,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_FE3abcpp,Iron (III) transport via ABC system (periplasm to cytoplasm),,lcl_NC_006958_1_prot_WP_011013642_1_414,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTabc,Maltose transport via ABC system,,lcl_NC_006958_1_prot_WP_004567523_1_2337 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013847_1_701 lcl_NC_006958_1_prot_WP_011013848_1_702 lcl_NC_006958_1_prot_WP_011013851_1_705,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTHXabc,Maltohexaose transport via ABC system,,lcl_NC_006958_1_prot_WP_011013642_1_414,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTHXabcpp,Maltohexaose transport via ABC system (periplasm),,lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013850_1_704,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTPTabc,Maltopentaose transport via ABC system,,lcl_NC_006958_1_prot_WP_011013642_1_414,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTTRabc,Maltotriose transport via ABC system,,lcl_NC_006958_1_prot_WP_011013642_1_414,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_MALTTTRabc,Maltotetraose transport via ABC system,,lcl_NC_006958_1_prot_WP_011013642_1_414,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_PTRCabc,Putrescine transport via ABC system,,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_PTRCabcpp,Putrescine transport via ABC system (periplasm),,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416 lcl_NC_006958_1_prot_WP_011014540_1_1639 lcl_NC_006958_1_prot_WP_011015122_1_2318 lcl_NC_006958_1_prot_WP_011265910_1_2133,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_SPMDabc,Spermidine transport via ABC system,,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_SPMDabcpp,Spermidine transport via ABC system (periplasm),,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_SULabc,Sulfate transport via ABC system,,lcl_NC_006958_1_prot_WP_011013477_1_213 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011014079_1_1018 lcl_NC_006958_1_prot_WP_011015128_1_2324 lcl_NC_006958_1_prot_WP_011265910_1_2133,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0344,iCBG21FR,R_TSULabc,Thiosulfate transport via ABC system,,lcl_NC_006958_1_prot_WP_011013477_1_213 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011014079_1_1018 lcl_NC_006958_1_prot_WP_011015128_1_2324 lcl_NC_006958_1_prot_WP_011265910_1_2133,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0345,iCBG21FR,R_FE2abc,Iron (II) transport via ABC system,,lcl_NC_006958_1_prot_WP_011014372_1_1410 lcl_NC_006958_1_prot_WP_011014424_1_1484 lcl_NC_006958_1_prot_WP_011015064_1_2240 lcl_NC_006958_1_prot_WP_011265558_1_415,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0346,iCBG21FR,R_PTRCabc,Putrescine transport via ABC system,,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0346,iCBG21FR,R_PTRCabcpp,Putrescine transport via ABC system (periplasm),,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416 lcl_NC_006958_1_prot_WP_011014540_1_1639 lcl_NC_006958_1_prot_WP_011015122_1_2318 lcl_NC_006958_1_prot_WP_011265910_1_2133,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cgl0346,iCBG21FR,R_SPMDabc,Spermidine transport via ABC system,,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0346,iCBG21FR,R_SPMDabcpp,Spermidine transport via ABC system (periplasm),,lcl_NC_006958_1_prot_WP_011013479_1_216 lcl_NC_006958_1_prot_WP_011013642_1_414 lcl_NC_006958_1_prot_WP_011013644_1_416,G_cgb02010,G_cgb02010,,,,,iCGB21FR.xml
cgl0347,iCW773,R_TDPGDH,"DTDPglucose 4,6-dehydratase",,cg0391 cg0403 cg0417,_2f1a7ecb_0ed8_40a3_a4c5_1ef326e05292,Cell Envelope Biosynthesis,,,,,iCW773.omex
cgl0347,iCW773,R_GLUTRR,Glutamyl-tRNA reductase,,cg0417,ddb2ad4a_6cb8_452c_afa4_5be114279faa,Cofactor and Prosthetic Group Biosynthesis,,,,,iCW773.omex
cgl0347,ecCGL1:iCW773_irr_enz_constraint,GLUTRR,glutamyl-tRNA reductase,glutrna_c + h_c + nadph_c -> glu1sa_c + nadp_c + trnaglu_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.70,199.912,65758.50510000018,10944.336385165148,iCW773_irr_enz_constraint.json
cgl0347,ecCGL1:iCW773_irr_enz_constraint,TDPGDH_num3,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,65758.50510000018,4337.397870682423,iCW773_irr_enz_constraint.json
cgl0347,ecCGL1:iCW773_irr_enz_constraint_adj,GLUTRR,glutamyl-tRNA reductase,glutrna_c + h_c + nadph_c -> glu1sa_c + nadp_c + trnaglu_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.70,199.912,65758.50510000018,10944.336385165148,iCW773_irr_enz_constraint_adj.json
cgl0347,ecCGL1:iCW773_irr_enz_constraint_adj,TDPGDH_num3,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,65758.50510000018,4337.397870682423,iCW773_irr_enz_constraint_adj.json
cgl0347,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,GLUTRR,glutamyl-tRNA reductase,glutrna_c + h_c + nadph_c -> glu1sa_c + nadp_c + trnaglu_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.70,199.912,65758.50510000018,10944.336385165148,iCW773_irr_enz_constraint_adj_PDH.json
cgl0347,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,TDPGDH_num3,"dTDPglucose 4,6-dehydratase",dtdpglu_c -> dtdp4d6dg_c + h2o_c,Cgl0347,enzyme_constrained_model,Enzyme-constrained model reactions,4.2.1.46,79.22800000000002,65758.50510000018,4337.397870682423,iCW773_irr_enz_constraint_adj_PDH.json
